episode_number,total_reward,collisions,trajectory_distance,goal_distance
1,437.4073271751404,21,56.684303106707645,31.412693328555534
2,689.1948161125183,0,42.13240676913112,30.713471519874915
3,111.70971369743347,39,36.000304487805415,35.19827262055506
4,536.0057560503483,6,43.66600370690692,37.899624287069905
5,765.2565717697144,0,37.088912467034184,32.44966054534954
6,712.7900540828705,1,36.31642184917425,35.481114800653195
7,53.40425896644592,51,12.406643845014509,34.06290231280661
8,-327.53423714637756,86,12.847686897327948,34.20660867182901
9,-418.69194316864014,91,14.058032626533018,35.15315614683628
10,-313.87571907043457,87,11.626878858904053,34.26632067989796
11,805.9025330543518,0,58.35291368694142,26.23417497119179
12,406.58488488197327,24,33.007045022837566,34.98746180979311
13,724.942501783371,0,35.74702404072496,35.23928221898592
14,593.1868553161621,10,31.201400235247537,34.1013227290475
15,581.5992457866669,13,34.99434348891691,35.20944410181847
16,169.27212858200073,37,17.07922582621722,34.19188455555314
17,345.0959231853485,31,33.49040967889797,34.299586161901374
18,511.752653837204,15,33.17543098402864,34.06084679169789
19,761.520973443985,0,41.40052121773566,32.24156786845593
20,710.0501945018768,0,23.160615366494813,27.749183391608852
21,597.2200458049774,8,38.10331744848233,34.06580316737497
22,-194.6615173816681,74,14.366710661499631,34.4163679611372
23,409.2979836463928,23,38.073739011692155,34.086048780054504
24,606.438357591629,7,33.45005961010905,34.12695689371149
25,589.919508934021,9,34.85595529946123,34.025811333986155
26,511.0041301250458,12,33.05473997997577,34.15040002673622
27,717.6452016830444,0,33.491213680995166,32.63951174278015
28,745.3888285160065,0,39.16345141306548,28.52014220897783
29,752.1192915439606,0,34.901733534581496,30.60282983256518
30,707.9813411235809,5,49.38296946470391,34.178979680412674
31,-332.8684105873108,83,27.71408621822992,35.73114319891727
32,756.5644435882568,0,24.61714195892027,28.1797870050445
33,856.6384873390198,0,37.446766898122775,30.145100990875417
34,41.70532512664795,60,16.658270889173547,34.10568757280503
35,480.26814246177673,11,16.99569856583164,32.76732376837129
36,773.5567405223846,0,32.39666135684965,29.089481364055708
37,514.2600944042206,15,41.791571396302935,37.01592105341411
38,719.2143476009369,0,47.08180682156769,32.4610589480935
39,789.3741474151611,0,28.787421265807644,27.629131521367274
40,738.5463790893555,0,56.367052590500684,29.52671030457199
41,774.6245903968811,0,39.21977394028713,33.922974488132375
42,-235.17996096611023,73,22.269721295446505,35.67515193521565
43,19.89237642288208,56,12.199797449783944,34.376476925980526
44,-184.49088764190674,76,24.636250425630397,34.09052944049571
45,-379.60418367385864,90,13.512569932034333,34.491121390555485
46,749.999969959259,0,53.738080028223926,33.88266417538628
47,641.2968103885651,0,27.24833495688385,30.932682657215057
48,643.3984808921814,0,24.202071327767413,30.6786426134537
49,-327.1250545978546,88,11.540820131797789,34.2421584773832
50,-306.6930422782898,84,27.2793335293305,34.92912951561061
51,544.7412085533142,13,33.41696691698886,34.50116008331993
52,650.2276935577393,0,21.28243722830965,29.461839293938528
53,603.5509488582611,0,23.932195167633584,34.19363560988465
54,-131.295184135437,72,11.796482264740364,34.22517356261091
55,-169.38021683692932,75,9.955688586301873,34.101105918551795
56,-286.2268490791321,82,11.908263220112275,34.98734220275248
57,664.8304634094238,1,26.421465674850392,29.694643900237242
58,723.6462695598602,0,53.35415257607167,26.279846368760477
59,540.7236087322235,15,43.36494218700583,32.417191264839886
60,720.1575322151184,0,32.66479721419693,29.134788007670352
61,802.5580422878265,0,59.76011982301677,26.765277696436776
62,390.7031033039093,23,25.587416325820012,28.183275821491282
63,724.524106502533,0,20.59123094981824,28.106092151683626
64,359.7667713165283,29,33.009734278551704,34.106706874040114
65,387.7615866661072,20,24.418827156841637,27.741640923284113
66,639.5127966403961,0,28.76473243902545,28.485474758391764
67,736.7916216850281,0,24.012950536895044,29.452819143820665
68,-205.9926962852478,79,18.754355958800144,34.09010347669691
69,798.7226872444153,0,51.554854840931796,30.91969808683943
70,716.4594483375549,0,42.30412564685333,32.87158726514428
71,474.991952419281,15,31.561514439183618,35.24531580776241
72,-301.9215211868286,85,13.35718368330636,34.413964287204394
73,288.4525032043457,30,16.991737911623975,34.00751866693337
74,810.526031255722,0,53.97465922198863,30.84158842886913
75,639.4981906414032,2,34.95307655464844,34.375388958597846
76,295.16512751579285,32,42.826175285830196,29.175321774540425
77,804.6362473964691,0,33.902653347939555,31.504696338282667
78,-160.03555631637573,73,25.158821037442817,34.164325606120094
79,734.7659928798676,0,39.36645841435321,33.60125025978858
80,560.1505947113037,12,40.57151934309837,35.40496462514558
81,710.8060748577118,0,46.54160926207783,30.00195028037938
82,661.3741471767426,0,37.9106901710482,28.8115453265208
83,598.9230570793152,4,34.61047953016431,35.644704899560956
84,-98.21779823303223,71,11.516023265699237,34.089647524837034
85,781.9199891090393,0,22.121993099411938,27.125046402282965
86,717.1486623287201,0,22.148213173076712,29.291127258802835
87,229.57911276817322,35,16.38793576005535,35.68724572593154
88,469.83978629112244,9,18.01644569412429,33.79724785407151
89,726.2358551025391,0,28.38982733394602,32.30538231162435
90,-238.17957210540771,81,11.803740523394575,34.109203280374444
91,375.2201726436615,26,28.85621923088161,27.05483532968636
92,751.1241946220398,0,36.564539677883914,32.32973905266165
93,733.5401041507721,0,32.370196294527496,34.23282832563216
94,840.5353035926819,0,40.87454720483032,27.17636263617132
95,383.9113907814026,18,22.76792033826639,35.056931068558
96,715.4696354866028,0,54.34030785696395,29.856146715009924
97,421.4965467453003,23,31.978731856701103,31.01914560287533
98,619.9644954204559,0,32.02863481776577,33.043805153475226
99,-276.2457962036133,79,12.40542279374083,35.62920204760649
100,763.9239177703857,0,42.454984109440105,27.844564524742133
